Date,Open,High,Low,Close,Adj Close,Volume
8/23/1965,7.839388,7.903123,7.823454,7.887189,1.657377,546012
8/24/1965,7.907106,8.016651,7.907106,7.994742,1.679979,1242648
8/25/1965,7.994742,8.028601,7.950924,7.950924,1.67077,483252
8/26/1965,7.950924,8.010676,7.950924,7.954908,1.671608,357732
8/27/1965,7.974825,7.998725,7.974825,7.974825,1.675794,326352
8/30/1965,7.974825,7.982792,7.93499,7.970841,1.674956,238488
8/31/1965,7.970841,7.986775,7.950924,7.950924,1.67077,263592
9/1/1965,7.950924,7.966858,7.942957,7.966858,1.674119,144348
9/2/1965,7.970841,7.998725,7.970841,7.994742,1.679979,307524
9/3/1965,8.022626,8.044535,8.022626,8.030593,1.687511,364008
9/7/1965,8.030593,8.042543,8.002709,8.018642,1.685,238488
9/8/1965,8.018642,8.026609,7.93499,7.998725,1.680815,395388
9/9/1965,7.998725,8.03856,7.994742,8.034576,1.688349,307524
9/10/1965,8.034576,8.06246,8.014659,8.026609,1.686676,351456
9/13/1965,8.06246,8.142129,8.06246,8.142129,1.710949,615048
9/14/1965,8.142129,8.20188,8.118228,8.118228,1.705928,520908
9/15/1965,8.118228,8.173996,8.102294,8.114245,1.70509,320076
9/16/1965,8.150096,8.179971,8.150096,8.158062,1.714298,439320
9/17/1965,8.158062,8.20188,8.094328,8.20188,1.723505,508356
9/20/1965,8.170013,8.170013,8.094328,8.158062,1.714298,326352
9/21/1965,8.158062,8.203872,8.158062,8.197897,1.722668,219660
9/22/1965,8.197897,8.237731,8.181963,8.229764,1.729365,445596
9/23/1965,8.229764,8.241714,8.21383,8.21383,1.726015,407940
9/24/1965,8.162046,8.162046,8.110261,8.158062,1.714298,445596
9/27/1965,8.181963,8.221797,8.181963,8.21383,1.726015,338904
9/28/1965,8.21383,8.237731,8.166029,8.173996,1.717646,282420
9/29/1965,8.173996,8.229764,8.118228,8.150096,1.712624,382836
9/30/1965,8.150096,8.166029,8.126195,8.166029,1.715973,257316
10/1/1965,8.138145,8.138145,8.018642,8.078394,1.697556,552288
10/4/1965,8.078394,8.118228,8.06246,8.114245,1.70509,307524
10/5/1965,8.126195,8.173996,8.126195,8.150096,1.712624,389112
10/6/1965,8.150096,8.181963,8.142129,8.181963,1.719319,225936
10/7/1965,8.181963,8.191922,8.142129,8.142129,1.710949,238488
10/8/1965,8.18993,8.221797,8.18993,8.205864,1.724343,376560
10/11/1965,8.229764,8.285532,8.229764,8.269598,1.737735,458148
10/12/1965,8.269598,8.273582,8.166029,8.20188,1.723505,414216
10/13/1965,8.20188,8.245698,8.173996,8.221797,1.727691,276144
10/14/1965,8.221797,8.237731,8.205864,8.205864,1.724343,225936
10/15/1965,8.209847,8.253665,8.209847,8.249681,1.733551,232212
10/18/1965,8.249681,8.313416,8.237731,8.293499,1.742757,577392
10/19/1965,8.301466,8.333333,8.301466,8.313416,1.746942,320076
10/20/1965,8.313416,8.405035,8.297482,8.405035,1.766195,476976
10/21/1965,8.405035,8.436902,8.389101,8.405035,1.766195,395388
10/22/1965,8.413002,8.484704,8.413002,8.428936,1.771218,558564
10/25/1965,8.420969,8.420969,8.389101,8.405035,1.766195,282420
10/26/1965,8.405035,8.428936,8.333333,8.349267,1.754476,370284
10/27/1965,8.373168,8.46877,8.373168,8.452836,1.776241,301248
10/28/1965,8.452836,8.484704,8.436902,8.46877,1.779588,276144
10/29/1965,8.46877,8.49267,8.444869,8.49267,1.784611,150624
11/1/1965,8.49267,8.49267,8.448853,8.49267,1.785112,276144
11/3/1965,8.500637,8.522546,8.500637,8.522546,1.791393,175728
11/4/1965,8.524538,8.572339,8.524538,8.564372,1.800183,389112
11/5/1965,8.564372,8.580306,8.540472,8.548438,1.796836,332628
11/8/1965,8.548438,8.580306,8.516571,8.580306,1.803533,238488
11/9/1965,8.556405,8.556405,8.484704,8.484704,1.783438,313800
11/10/1965,8.484704,8.516571,8.46877,8.496654,1.78595,182004
11/11/1965,8.496654,8.516571,8.484704,8.516571,1.790136,69036
11/12/1965,8.516571,8.580306,8.508604,8.572339,1.80186,288696
11/15/1965,8.580306,8.62014,8.580306,8.580306,1.803533,263592
11/16/1965,8.580306,8.648024,8.580306,8.648024,1.817767,213384
11/17/1965,8.667941,8.74761,8.667941,8.699809,1.828653,338904
11/18/1965,8.683875,8.683875,8.644041,8.644041,1.81693,244764
11/19/1965,8.644041,8.683875,8.62014,8.644041,1.81693,188280
11/22/1965,8.644041,8.827279,8.612173,8.612173,1.810232,125520
11/23/1965,8.612173,8.616157,8.532505,8.532505,1.793486,182004
11/24/1965,8.532505,8.580306,8.508604,8.532505,1.793486,106692
11/26/1965,8.532505,8.552422,8.528521,8.532505,1.793486,219660
11/29/1965,8.516571,8.516571,8.413002,8.413002,1.768367,269868
11/30/1965,8.413002,8.420969,8.3174,8.365201,1.758319,370284
12/1/1965,8.365201,8.409018,8.221797,8.221797,1.728177,445596
12/2/1965,8.138145,8.138145,7.990758,7.990758,1.679613,1167336
12/3/1965,7.990758,8.070427,7.875239,8.070427,1.69636,1995768
12/6/1965,8.070427,8.102294,7.93499,7.998725,1.681289,1041816
12/7/1965,8.026609,8.142129,8.026609,8.102294,1.703058,407940
12/8/1965,8.134162,8.205864,8.134162,8.150096,1.713105,395388
12/9/1965,8.173996,8.221797,8.173996,8.217814,1.72734,332628
12/10/1965,8.245698,8.261632,8.245698,8.253665,1.734876,282420
12/13/1965,8.253665,8.269598,8.197897,8.229764,1.729852,439320
12/14/1965,8.229764,8.233748,8.06246,8.070427,1.69636,533460
12/15/1965,7.982792,7.982792,7.887189,7.887189,1.657844,1995768
12/16/1965,7.931007,7.998725,7.931007,7.950924,1.67124,715464
12/17/1965,7.950924,7.962874,7.92304,7.942957,1.669567,602496
12/20/1965,7.942957,7.994742,7.93499,7.994742,1.680451,351456
12/21/1965,7.994742,8.090344,7.990758,8.07441,1.697197,445596
12/22/1965,8.07441,8.181963,8.034576,8.058477,1.693848,552288
12/23/1965,8.022626,8.022626,7.950924,7.950924,1.67124,301248
12/27/1965,7.966858,8.03856,7.966858,7.966858,1.67459,364008
12/28/1965,7.966858,8.002709,7.919057,8.002709,1.682126,382836
12/29/1965,7.99275,7.99275,7.93499,7.93499,1.66789,320076
12/30/1965,7.93499,7.966858,7.93499,7.966858,1.67459,257316
12/31/1965,7.966858,7.966858,7.927024,7.950924,1.67124,207108
1/3/1966,7.927024,7.927024,7.843372,7.863289,1.652821,276144
1/4/1966,7.863289,7.919057,7.839388,7.839388,1.647796,420492
1/5/1966,7.855322,7.93499,7.855322,7.891173,1.658681,451872
1/6/1966,7.895156,7.950924,7.895156,7.93499,1.66789,320076
1/7/1966,7.93499,7.966858,7.895156,7.931007,1.667053,401664
1/10/1966,7.931007,7.946941,7.907106,7.907106,1.66203,269868
1/11/1966,7.927024,7.950924,7.927024,7.931007,1.667053,338904
1/12/1966,7.92304,7.92304,7.879222,7.895156,1.659518,458148
1/13/1966,7.92304,7.950924,7.92304,7.942957,1.669567,345180
1/14/1966,7.942957,7.966858,7.903123,7.903123,1.661193,571116
1/17/1966,7.903123,7.927024,7.827438,7.847355,1.64947,476976
1/18/1966,7.811504,7.811504,7.664117,7.703952,1.619328,615048
1/19/1966,7.695985,7.695985,7.520714,7.624283,1.602582,1456032
1/20/1966,7.624283,7.743786,7.600382,7.703952,1.619328,721740
1/21/1966,7.727852,7.847355,7.727852,7.823454,1.644447,822156
1/24/1966,7.839388,7.887189,7.839388,7.871256,1.654495,552288
1/25/1966,7.871256,8.181963,7.859305,8.102294,1.703058,1751004
1/26/1966,8.102294,8.142129,8.05051,8.06246,1.694686,1242648
1/27/1966,8.06246,8.094328,7.93499,8.006692,1.682962,790776
1/28/1966,8.000717,8.000717,7.871256,7.919057,1.664542,451872
1/31/1966,7.919057,7.93499,7.879222,7.903123,1.661193,520908
2/1/1966,7.903123,7.919057,7.839388,7.839388,1.647796,476976
2/2/1966,7.839388,7.847355,7.775653,7.807521,1.641098,508356
2/3/1966,7.855322,7.907106,7.855322,7.907106,1.66203,589944
2/4/1966,7.907106,7.93499,7.903123,7.927024,1.666217,564840
2/7/1966,7.927024,8.014659,7.927024,8.002709,1.682126,439320
2/8/1966,8.002709,8.102294,7.998725,8.096319,1.70231,690360
2/9/1966,8.142129,8.181963,8.142129,8.162046,1.716131,621324
2/10/1966,8.162046,8.253665,8.158062,8.237731,1.732043,539736
2/11/1966,8.253665,8.361217,8.253665,8.361217,1.758007,464424
2/14/1966,8.357234,8.357234,8.277565,8.277565,1.740418,244764
2/15/1966,8.277565,8.277565,8.142129,8.17798,1.719479,376560
2/16/1966,8.17798,8.277565,8.158062,8.257648,1.736231,357732
2/17/1966,8.257648,8.257648,8.18993,8.191922,1.722411,244764
2/18/1966,8.191922,8.197897,8.126195,8.166029,1.716966,307524
2/21/1966,8.166029,8.18993,8.078394,8.126195,1.708592,364008
2/23/1966,8.12022,8.12022,8.05051,8.078394,1.698542,451872
2/24/1966,8.078394,8.094328,8.03856,8.070427,1.696866,364008
2/25/1966,8.070427,8.173996,8.034576,8.158062,1.715293,370284
2/28/1966,8.158062,8.205864,8.130178,8.205864,1.725343,426768
3/1/1966,8.205864,8.229764,7.998725,8.046526,1.691841,407940
3/2/1966,8.03856,8.03856,7.938974,7.958891,1.673415,608772
3/3/1966,7.958891,8.046526,7.958891,8.018642,1.685978,602496
3/4/1966,8.018642,8.070427,8.018642,8.03856,1.690166,257316
3/7/1966,8.022626,8.022626,7.927024,7.927024,1.666714,420492
3/8/1966,7.927024,7.982792,7.879222,7.919057,1.66504,671532
3/9/1966,7.919057,8.070427,7.919057,8.070427,1.696866,539736
3/10/1966,8.070427,8.150096,8.022626,8.022626,1.686816,621324
3/11/1966,8.022626,8.03856,7.93499,7.966858,1.675089,558564
3/14/1966,7.966858,7.982792,7.950924,7.962874,1.674252,345180
3/15/1966,7.954908,7.954908,7.91109,7.942957,1.670065,370284
3/16/1966,7.942957,8.06246,7.938974,8.006692,1.683465,458148
3/17/1966,8.006692,8.022626,7.927024,7.966858,1.675089,320076
3/18/1966,7.966858,8.006692,7.93499,7.950924,1.671739,238488
3/21/1966,7.998725,8.110261,7.998725,8.110261,1.705242,364008
3/22/1966,8.126195,8.18993,8.126195,8.158062,1.715293,307524
3/23/1966,8.158062,8.166029,8.118228,8.158062,1.715293,225936
3/24/1966,8.166029,8.269598,8.166029,8.237731,1.732043,345180
3/25/1966,8.265615,8.365201,8.265615,8.365201,1.758844,495804
3/28/1966,8.365201,8.365201,8.285532,8.297482,1.744606,514632
3/29/1966,8.297482,8.3413,8.205864,8.269598,1.738743,257316
3/30/1966,8.197897,8.197897,8.126195,8.142129,1.711942,376560
3/31/1966,8.142129,8.237731,8.134162,8.221797,1.728693,276144
4/1/1966,8.221797,8.3174,8.18993,8.301466,1.745444,364008
4/4/1966,8.325366,8.389101,8.325366,8.349267,1.755494,326352
4/5/1966,8.349267,8.460803,8.333333,8.428936,1.772245,351456
4/6/1966,8.428936,8.460803,8.428936,8.460803,1.778946,313800
4/7/1966,8.516571,8.604207,8.516571,8.604207,1.809097,401664
4/11/1966,8.652008,8.765535,8.652008,8.765535,1.843018,508356
4/12/1966,8.765535,8.855163,8.588273,8.588273,1.805749,508356
4/13/1966,8.588273,8.667941,8.49267,8.644041,1.817473,364008
4/14/1966,8.683875,8.926864,8.683875,8.926864,1.876939,878640
4/15/1966,8.926864,8.954748,8.779477,8.811345,1.85265,451872
4/18/1966,8.783461,8.783461,8.683875,8.715743,1.832548,370284
4/19/1966,8.715743,8.811345,8.683875,8.683875,1.825849,326352
4/20/1966,8.707776,8.771511,8.707776,8.731676,1.835897,288696
4/21/1966,8.827279,8.87508,8.827279,8.843212,1.85935,307524
4/22/1966,8.843212,8.891013,8.787444,8.843212,1.85935,313800
4/25/1966,8.843212,8.883047,8.62014,8.62014,1.812447,301248
4/26/1966,8.707776,8.859146,8.707776,8.843212,1.85935,426768
4/27/1966,8.843212,8.954748,8.779477,8.938815,1.879452,345180
4/28/1966,8.918897,8.918897,8.795411,8.843212,1.85935,282420
4/29/1966,8.867113,8.914914,8.867113,8.883047,1.867726,244764
5/2/1966,8.883047,8.938815,8.883047,8.922881,1.876102,263592
5/3/1966,8.914914,8.914914,8.827279,8.879063,1.866888,225936
5/4/1966,8.843212,8.843212,8.723709,8.739643,1.837574,251040
5/5/1966,8.731676,8.731676,8.572339,8.572339,1.802396,301248
5/6/1966,8.508604,8.508604,8.285532,8.452836,1.77727,640152
5/9/1966,8.436902,8.436902,8.269598,8.289516,1.742931,514632
5/10/1966,8.289516,8.405035,8.285532,8.357234,1.757168,558564
5/11/1966,8.420969,8.516571,8.420969,8.464786,1.779783,533460
5/12/1966,8.460803,8.460803,8.349267,8.349267,1.755494,439320
5/13/1966,8.349267,8.349267,8.221797,8.269598,1.738743,640152
5/16/1966,8.269598,8.3174,8.253665,8.285532,1.742094,426768
5/17/1966,8.285532,8.309433,8.229764,8.229764,1.730367,445596
5/18/1966,8.460803,8.460803,8.3413,8.436902,1.773921,523000
5/19/1966,8.604207,8.723709,8.604207,8.654995,1.819776,928848
5/20/1966,8.628107,8.628107,8.532505,8.622132,1.812867,577392
5/23/1966,8.771511,8.891013,8.771511,8.795411,1.849299,903744
5/24/1966,8.849187,8.938815,8.849187,8.914914,1.874985,832616
5/25/1966,8.914914,8.914914,8.795411,8.867113,1.864932,681992
5/26/1966,8.867113,8.879063,8.831262,8.879063,1.867446,464424
5/27/1966,8.879063,8.885038,8.771511,8.867113,1.864932,539736
5/31/1966,8.843212,8.843212,8.598231,8.669933,1.823464,301248
6/1/1966,8.520554,8.520554,8.3174,8.484704,1.784504,861904
6/2/1966,8.484704,8.723709,8.293499,8.293499,1.744289,577392
6/3/1966,8.293499,8.293499,8.114245,8.209847,1.726697,719648
6/6/1966,8.173996,8.173996,8.042543,8.054493,1.694023,443504
6/7/1966,8.030593,8.030593,7.946941,7.982792,1.678943,598312
6/8/1966,7.982792,8.150096,7.970841,8.102294,1.704076,790776
6/9/1966,8.126195,8.3413,8.126195,8.3413,1.754344,870272
6/10/1966,8.3413,8.496654,8.3413,8.3413,1.754344,794960
6/13/1966,8.3413,8.389101,8.221797,8.245698,1.734237,598312
6/14/1966,8.245698,8.269598,8.138145,8.269598,1.739264,665256
6/15/1966,8.269598,8.3413,8.185946,8.185946,1.721669,564840
6/16/1966,8.185946,8.281549,8.185946,8.272586,1.739892,702912
6/17/1966,8.3174,8.532505,8.3174,8.532505,1.794557,987424
6/20/1966,8.568356,8.669933,8.568356,8.663958,1.822205,1046000
6/21/1966,8.675908,8.75956,8.675908,8.675908,1.824719,769856
6/22/1966,8.675908,8.717734,8.604207,8.652008,1.819691,523000
6/23/1966,8.652008,8.669933,8.508604,8.508604,1.789529,690360
6/24/1966,8.508604,8.556405,8.413002,8.484704,1.784504,435136
6/27/1966,8.484704,8.592256,8.371176,8.371176,1.760627,401664
6/28/1966,8.371176,8.436902,8.305449,8.401052,1.766912,418400
6/29/1966,8.395076,8.395076,8.3174,8.320387,1.749946,397480
6/30/1966,8.320387,8.43989,8.275574,8.377151,1.761884,535552
7/1/1966,8.418977,8.520554,8.418977,8.472753,1.781991,619232
7/5/1966,8.460803,8.460803,8.413002,8.460803,1.779477,188280
7/6/1966,8.460803,8.556405,8.413002,8.553418,1.798956,476976
7/7/1966,8.580306,8.640057,8.580306,8.628107,1.814665,585760
7/8/1966,8.622132,8.622132,8.532505,8.53848,1.795815,606680
7/11/1966,8.532505,8.532505,8.460803,8.508604,1.789529,251040
7/12/1966,8.508604,8.592256,8.484704,8.520554,1.792044,213384
7/13/1966,8.514579,8.514579,8.389101,8.389101,1.764397,338904
7/14/1966,8.395076,8.502629,8.395076,8.469766,1.781363,364008
7/15/1966,8.502629,8.604207,8.502629,8.556405,1.799583,200832
7/18/1966,8.556405,8.640057,8.556405,8.556405,1.799583,188280
7/19/1966,8.508604,8.508604,8.413002,8.424952,1.771937,217568
7/20/1966,8.413002,8.413002,8.35325,8.35325,1.756857,221752
7/21/1966,8.371176,8.484704,8.371176,8.481716,1.783877,242672
7/22/1966,8.481716,8.484704,8.413002,8.472753,1.781991,125520
7/25/1966,8.472753,8.484704,8.293499,8.305449,1.746803,225936
7/26/1966,8.305449,8.365201,8.221797,8.293499,1.744289,510448
7/27/1966,8.323375,8.401052,8.323375,8.323375,1.750574,255224
7/28/1966,8.323375,8.3413,8.221797,8.221797,1.729209,217568
7/29/1966,8.221797,8.245698,8.14412,8.14412,1.712872,259408
8/1/1966,8.14412,8.14412,7.937978,7.937978,1.669518,439320
8/2/1966,7.937978,7.976816,7.878227,7.946941,1.671402,589944
8/3/1966,7.946941,8.114245,7.940966,8.078394,1.699049,560656
8/4/1966,8.138145,8.233748,8.138145,8.221797,1.729209,410032
8/5/1966,8.221797,8.239723,8.191922,8.194909,1.723555,196648
8/8/1966,8.194909,8.197897,8.066444,8.197897,1.724183,305432
8/9/1966,8.185946,8.185946,8.102294,8.13217,1.710909,192464
8/10/1966,8.13217,8.13217,8.054493,8.078394,1.699594,192464
8/11/1966,8.078394,8.13217,8.078394,8.13217,1.710909,292880
8/12/1966,8.138145,8.383126,8.138145,8.35325,1.75742,451872
8/15/1966,8.35325,8.365201,8.3174,8.3174,1.749879,368192
8/16/1966,8.305449,8.305449,8.185946,8.209847,1.72725,284512
8/17/1966,8.209847,8.221797,8.090344,8.173996,1.719708,334720
8/18/1966,8.173996,8.197897,8.006692,8.018642,1.687024,364008
8/19/1966,8.018642,8.054493,7.946941,8.018642,1.687024,489528
8/22/1966,7.988767,7.988767,7.743786,7.863289,1.654339,627600
8/23/1966,7.863289,7.887189,7.749761,7.869264,1.655595,556472
8/24/1966,7.869264,7.887189,7.839388,7.839388,1.649309,485344
8/25/1966,7.839388,7.89914,7.749761,7.749761,1.630453,447688
8/26/1966,7.648184,7.648184,7.531668,7.531668,1.58457,711280
8/29/1966,7.445029,7.445029,7.337476,7.337476,1.543714,1096208
8/30/1966,7.337476,7.624283,7.319551,7.618308,1.602798,736384
8/31/1966,7.642208,7.791587,7.642208,7.660134,1.611597,782408
9/1/1966,7.660134,7.743786,7.648184,7.660134,1.611597,527184
9/2/1966,7.660134,7.660134,7.51673,7.648184,1.609082,640152
9/6/1966,7.648184,7.672084,7.576482,7.582457,1.595256,301248
9/7/1966,7.570507,7.570507,7.445029,7.528681,1.583942,560656
9/8/1966,7.51673,7.51673,7.325526,7.391252,1.555029,945584
9/9/1966,7.421128,7.612333,7.421128,7.528681,1.583942,502080
9/12/1966,7.528681,7.684034,7.528681,7.660134,1.611597,1297040
9/13/1966,7.660134,7.719885,7.528681,7.624283,1.604055,514632
9/14/1966,7.630258,7.767686,7.630258,7.731836,1.626683,456056
9/15/1966,7.743786,8.006692,7.743786,8.006692,1.684509,464424
9/16/1966,8.006692,8.090344,7.863289,7.875239,1.656853,539736
9/19/1966,7.875239,7.994742,7.815488,7.863289,1.654339,393296
9/20/1966,7.863289,7.887189,7.695985,7.695985,1.619141,338904
9/21/1966,7.672084,7.672084,7.534656,7.534656,1.585198,326352
9/22/1966,7.534656,7.636233,7.436066,7.627271,1.604684,736384
9/23/1966,7.627271,7.684034,7.582457,7.624283,1.604055,242672
9/26/1966,7.624283,7.803537,7.612333,7.803537,1.641767,200832
9/27/1966,7.803537,7.875239,7.791587,7.827438,1.646796,251040
9/28/1966,7.827438,7.839388,7.624283,7.624283,1.604055,259408
9/29/1966,7.612333,7.612333,7.48088,7.534656,1.585198,376560
9/30/1966,7.534656,7.612333,7.397228,7.588432,1.596513,631784
10/3/1966,7.588432,7.612333,7.421128,7.430091,1.563199,326352
10/4/1966,7.430091,7.540631,7.325526,7.397228,1.556285,907928
10/5/1966,7.409178,7.522706,7.409178,7.409178,1.5588,426768
10/6/1966,7.409178,7.456979,7.289675,7.29565,1.534915,748936
10/7/1966,7.226936,7.226936,6.978967,6.993905,1.471431,1426744
10/10/1966,6.993905,7.409178,6.919216,7.391252,1.555029,1322144
10/11/1966,7.391252,7.51673,7.289675,7.289675,1.533659,782408
10/12/1966,7.289675,7.540631,7.217973,7.48088,1.573885,598312
10/13/1966,7.48088,7.600382,7.445029,7.576482,1.593998,807512
10/14/1966,7.576482,7.600382,7.522706,7.552581,1.58897,347272
10/17/1966,7.552581,7.648184,7.534656,7.564532,1.591483,518816
10/18/1966,7.624283,7.767686,7.624283,7.767686,1.634225,523000
10/19/1966,7.767686,7.791587,7.576482,7.588432,1.596513,234304
10/20/1966,7.600382,7.761711,7.600382,7.612333,1.601542,439320
10/21/1966,7.612333,7.695985,7.600382,7.695985,1.619141,309616
10/24/1966,7.695985,7.755736,7.648184,7.695985,1.619141,309616
10/25/1966,7.743786,7.91109,7.743786,7.875239,1.656853,460240
10/26/1966,7.761711,7.91109,7.743786,7.875239,1.656853,460240
10/27/1966,7.875239,7.967854,7.851338,7.958891,1.674452,330536
10/28/1966,7.958891,8.003705,7.917065,8.003705,1.68388,364008
10/31/1966,8.000717,8.000717,7.791587,7.93499,1.669423,426768
11/1/1966,7.991754,8.126195,7.991754,8.126195,1.709651,489528
11/2/1966,8.162046,8.3174,8.162046,8.233748,1.732279,753120
11/3/1966,8.233748,8.293499,8.126195,8.221797,1.730317,832616
11/4/1966,8.221797,8.293499,8.138145,8.281549,1.742893,426768
11/7/1966,8.281549,8.413002,8.269598,8.3413,1.755467,807512
11/9/1966,8.3413,8.413002,8.3413,8.35325,1.757982,401664
11/10/1966,8.35325,8.472753,8.3413,8.424952,1.773071,510448
11/11/1966,8.418977,8.418977,8.377151,8.413002,1.770556,196648
11/14/1966,8.377151,8.377151,8.293499,8.35325,1.757982,309616
11/15/1966,8.35325,8.424952,8.32935,8.424952,1.773071,397480
11/16/1966,8.466778,8.604207,8.466778,8.568356,1.803252,602496
11/17/1966,8.568356,8.604207,8.472753,8.532505,1.795707,510448
11/18/1966,8.532505,8.532505,8.484704,8.484704,1.785646,338904
11/21/1966,8.448853,8.448853,8.245698,8.3174,1.750437,497896
11/22/1966,8.3174,8.3174,8.245698,8.3174,1.750437,389112
11/23/1966,8.359226,8.532505,8.359226,8.508604,1.790675,451872
11/25/1966,8.508604,8.75956,8.508604,8.753585,1.842234,644336
11/28/1966,8.75956,8.891013,8.75956,8.855163,1.863612,895376
11/29/1966,8.855163,8.962715,8.843212,8.914914,1.876186,485344
11/30/1966,8.914914,9.010516,8.885038,8.986616,1.891277,598312
12/1/1966,8.986616,9.016491,8.843212,8.8462,1.861726,786592
12/2/1966,8.8462,8.867113,8.73566,8.771511,1.846007,435136
12/5/1966,8.771511,8.896989,8.729685,8.896989,1.872414,322168
12/6/1966,8.932839,8.986616,8.932839,8.980641,1.890019,439320
12/7/1966,8.980641,9.141969,8.980641,9.118069,1.918943,569024
12/8/1966,9.118069,9.17782,9.082218,9.15392,1.926487,359824
12/9/1966,9.15392,9.16587,8.974665,8.998566,1.893792,322168
12/12/1966,8.998566,9.130019,8.962715,9.106119,1.916426,460240
12/13/1966,9.118069,9.225621,9.118069,9.135994,1.922714,447688
12/14/1966,9.135994,9.16587,9.058317,9.118069,1.918943,263592
12/15/1966,9.082218,9.082218,8.867113,8.914914,1.876186,338904
12/16/1966,8.896989,8.896989,8.807361,8.873088,1.867384,276144
12/19/1966,8.873088,8.885038,8.831262,8.843212,1.861096,263592
12/20/1966,8.843212,8.914914,8.74761,8.914914,1.876186,259408
12/21/1966,8.914914,8.986616,8.879063,8.891013,1.871157,343088
12/22/1966,8.891013,8.926864,8.831262,8.831262,1.858582,330536
12/23/1966,8.831262,8.83425,8.771511,8.783461,1.848521,242672
12/27/1966,8.771511,8.771511,8.675908,8.741635,1.839719,150624
12/28/1966,8.741635,8.867113,8.723709,8.771511,1.846007,280328
12/29/1966,8.771511,8.831262,8.723709,8.819312,1.856068,175728
12/30/1966,8.828274,8.914914,8.828274,8.879063,1.868642,230120
1/3/1967,8.879063,8.962715,8.819312,8.819312,1.856068,238488
1/4/1967,8.819312,8.831262,8.663958,8.723709,1.835946,531368
1/5/1967,8.723709,8.807361,8.723709,8.807361,1.853552,326352
1/6/1967,8.843212,9.046367,8.843212,9.034417,1.901337,527184
1/9/1967,9.058317,9.225621,9.058317,9.225621,1.941577,418400
1/10/1967,9.249522,9.380975,9.249522,9.297323,1.956668,790776
1/11/1967,9.297323,9.428776,9.17782,9.416826,1.981818,958136
1/12/1967,9.416826,9.476577,9.321224,9.369025,1.971756,723832
1/13/1967,9.369025,9.488528,9.285373,9.476577,1.994391,456056
1/16/1967,9.416826,9.416826,9.118069,9.189771,1.934032,623416
1/17/1967,9.189771,9.369025,9.17782,9.273423,1.951636,581576
1/18/1967,9.297323,9.369025,9.297323,9.345124,1.966727,640152
1/19/1967,9.345124,9.416826,9.285373,9.315249,1.960439,334720
1/20/1967,9.315249,9.321224,9.237572,9.321224,1.961696,313800
1/23/1967,9.351099,9.548279,9.351099,9.500478,1.999422,502080
1/24/1967,9.500478,9.560229,9.464627,9.548279,2.009482,602496
1/25/1967,9.548279,9.566205,9.464627,9.464627,1.991877,686176
1/26/1967,9.464627,9.554254,9.392925,9.488528,1.996907,414216
1/27/1967,9.488528,9.608031,9.452677,9.59608,2.019542,313800
1/30/1967,9.59608,9.667782,9.58413,9.667782,2.034631,523000
1/31/1967,9.667782,9.703633,9.512428,9.548279,2.009482,623416
2/1/1967,9.416826,9.416826,9.333174,9.392925,1.976786,435136
2/2/1967,9.440727,9.536329,9.440727,9.476577,1.994391,405848
2/3/1967,9.488528,9.560229,9.488528,9.536329,2.006967,305432
2/6/1967,9.536329,9.566205,9.512428,9.512428,2.002492,255224
2/7/1967,9.512428,9.560229,9.500478,9.512428,2.002492,92048
2/8/1967,9.560229,9.882887,9.560229,9.787285,2.06035,401664
2/9/1967,9.882887,9.966539,9.882887,9.894837,2.082991,334720
2/10/1967,9.894837,9.966539,9.894837,9.894837,2.082991,230120
2/13/1967,9.894837,10.035253,9.870937,10.035253,2.112551,230120
2/14/1967,10.035253,10.235421,10.01434,10.217495,2.150913,564840
2/15/1967,10.229446,10.402725,10.229446,10.348948,2.178589,343088
2/16/1967,10.348948,10.372849,10.157744,10.18762,2.144625,476976
2/17/1967,10.181644,10.181644,10.109943,10.148781,2.136449,297064
2/20/1967,10.121893,10.121893,9.978489,10.121893,2.130789,410032
2/21/1967,10.121893,10.181644,10.121893,10.133843,2.133303,355640
2/23/1967,10.133843,10.151769,10.038241,10.097992,2.125757,820064
2/24/1967,10.097992,10.253346,10.086042,10.157744,2.138335,267776
2/27/1967,10.121893,10.121893,9.942639,9.942639,2.093054,443504
2/28/1967,9.978489,10.277247,9.978489,10.277247,2.163493,401664
3/1/1967,10.336998,10.516252,10.336998,10.516252,2.213807,615048
3/2/1967,10.516252,10.635755,10.444551,10.546128,2.220095,414216
3/3/1967,10.540153,10.540153,10.348948,10.516252,2.213807,489528
3/6/1967,10.516252,10.755258,10.504302,10.516252,2.213807,443504
3/7/1967,10.516252,10.528203,10.4326,10.492352,2.208775,317984
3/8/1967,10.492352,10.510277,10.42065,10.438576,2.197454,230120
3/9/1967,10.438576,10.480402,10.325048,10.4326,2.196195,297064
3/10/1967,10.522228,10.623805,10.522228,10.522228,2.215065,326352
3/13/1967,10.522228,10.576004,10.498327,10.540153,2.218838,234304
3/14/1967,10.504302,10.504302,10.39675,10.39675,2.18865,238488
3/15/1967,10.39675,10.576004,10.39675,10.564054,2.223871,451872
3/16/1967,10.635755,10.758246,10.635755,10.755258,2.26412,368192
3/17/1967,10.755258,10.761233,10.671606,10.761233,2.265377,284512
3/20/1967,10.761233,10.773184,10.576004,10.611855,2.233933,242672
3/21/1967,10.623805,10.719407,10.623805,10.62978,2.237707,205016
